EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
259891.900,256342.700,385086.500,398992.600,223030.200,209020.000,215515.900,224936.600,0.000
259892.800,256343.400,385092.300,398991.400,223037.000,209020.900,215517.700,224937.200,0.000
259883.600,256341.100,385084.300,398984.300,223024.200,209016.800,215512.200,224934.500,0.000
259885.000,256346.600,385083.800,398986.000,223022.200,209020.100,215517.100,224937.300,0.000
259890.600,256348.700,385092.400,398989.900,223029.800,209024.700,215520.400,224939.400,0.000
259893.900,256349.100,385088.900,398984.800,223037.200,209027.900,215522.400,224939.700,0.000
259892.400,256351.100,385081.700,398979.500,223026.300,209025.800,215517.200,224937.100,0.000
259888.300,256350.900,385081.200,398979.800,223019.500,209026.200,215520.300,224940.400,0.000
259892.800,256351.500,385069.700,398984.800,223022.700,209026.300,215524.600,224941.300,0.000
259895.900,256353.100,385075.400,398985.600,223032.600,209029.100,215526.600,224941.800,0.000
259891.000,256350.500,385079.200,398979.300,223026.100,209028.100,215521.300,224938.900,0.000
259895.200,256357.600,385088.000,398993.700,223028.200,209034.600,215527.900,224948.300,0.000
259900.600,256362.800,385096.200,398998.200,223039.500,209040.800,215537.300,224953.200,0.000
259902.600,256361.000,385089.300,398992.100,223044.200,209040.000,215535.900,224947.300,0.000
259902.800,256362.500,385092.900,398989.800,223039.200,209038.400,215529.900,224945.600,0.000
259904.400,256365.700,385096.800,398994.100,223035.300,209040.100,215528.000,224948.700,0.000
259908.000,256368.600,385102.600,399001.000,223042.600,209044.100,215534.100,224952.600,0.000
259916.700,256371.900,385117.200,399007.200,223060.000,209052.800,215544.400,224954.400,0.000
259908.700,256367.500,385101.700,399000.000,223051.600,209047.700,215539.300,224949.900,0.000
259901.500,256365.500,385088.000,398985.400,223037.400,209038.500,215526.800,224942.000,0.000
259906.200,256369.600,385091.500,398987.900,223039.900,209040.700,215529.400,224944.800,0.000
259912.300,256372.400,385096.500,398991.400,223051.600,209049.400,215536.200,224950.900,0.000
259916.200,256376.700,385105.700,398992.300,223052.600,209049.600,215535.900,224951.200,0.000
259914.200,256375.800,385103.200,398986.300,223044.200,209049.700,215533.900,224952.700,0.000
259916.800,256377.400,385105.700,398986.000,223042.300,209049.000,215535.600,224954.000,0.000
259913.200,256372.500,385095.400,398988.800,223045.800,209043.900,215534.100,224949.200,0.000
259914.800,256374.800,385092.900,398993.700,223042.300,209042.300,215529.500,224948.100,0.000
259905.800,256369.300,385085.700,398980.600,223029.100,209036.600,215520.500,224943.500,0.000
259901.500,256367.200,385074.100,398978.400,223018.800,209030.000,215517.700,224940.700,0.000
259907.500,256369.300,385081.700,398981.300,223027.800,209031.700,215521.300,224938.900,0.000
259907.100,256368.000,385078.700,398979.700,223032.500,209031.400,215521.900,224938.200,0.000
259889.900,256354.900,385064.300,398966.900,223015.800,209020.300,215511.300,224931.500,0.000
259891.000,256355.800,385070.600,398967.200,223007.800,209019.900,215509.800,224931.700,0.000
259896.400,256359.100,385070.400,398977.800,223015.700,209021.500,215517.900,224939.700,0.000
259900.500,256361.900,385074.900,398976.500,223026.700,209024.900,215523.400,224941.900,0.000
259898.900,256361.600,385079.300,398977.300,223025.200,209029.300,215525.900,224944.700,0.000
259902.000,256364.600,385089.100,398979.300,223025.100,209038.300,215532.300,224948.800,0.000
259901.300,256361.600,385084.700,398979.800,223030.500,209043.500,215534.800,224950.300,0.000
259909.100,256367.000,385090.500,398992.400,223045.000,209050.900,215542.000,224957.600,0.000
259907.400,256365.500,385086.400,398979.400,223037.600,209047.600,215536.600,224954.000,0.000
259903.600,256362.800,385086.000,398972.000,223029.900,209047.000,215533.900,224949.800,0.000
259911.700,256370.900,385091.600,398981.600,223038.000,209051.100,215538.800,224952.000,0.000
259914.500,256369.300,385094.800,398984.600,223047.500,209050.200,215535.200,224948.100,0.000
259910.500,256366.100,385087.700,398970.000,223039.400,209044.600,215525.500,224943.700,0.000
259908.400,256368.000,385084.400,398966.400,223030.200,209041.800,215520.300,224942.700,0.000
259909.500,256367.000,385082.100,398966.100,223026.700,209038.700,215518.500,224939.900,0.000
259909.900,256363.900,385087.300,398964.400,223036.400,209040.900,215522.100,224938.300,0.000
259908.300,256365.200,385085.200,398962.400,223032.100,209036.500,215519.300,224935.400,0.000
259906.300,256367.700,385072.100,398963.600,223015.700,209026.400,215512.400,224931.200,0.000
259903.300,256362.500,385071.200,398954.200,223008.900,209019.100,215508.600,224926.200,0.000
259911.400,256365.700,385075.300,398964.700,223023.800,209027.700,215518.100,224933.600,0.000
259913.400,256367.100,385083.300,398965.300,223032.400,209031.600,215521.000,224938.500,0.000
259903.800,256360.900,385076.300,398957.500,223018.200,209027.300,215513.700,224933.900,0.000
259902.600,256358.500,385075.700,398959.500,223017.300,209031.600,215517.400,224938.800,0.000
259905.300,256360.300,385077.000,398967.100,223029.400,209036.300,215527.200,224946.900,0.000
259908.600,256360.700,385079.300,398966.200,223035.800,209034.400,215531.100,224948.100,0.000
259904.200,256362.100,385074.400,398964.200,223021.900,209030.800,215527.900,224944.300,0.000
259891.700,256351.200,385067.900,398955.200,223007.200,209022.900,215522.600,224938.800,0.000
259893.700,256352.300,385072.400,398962.000,223016.000,209026.900,215528.500,224943.800,0.000
259906.300,256360.500,385086.000,398966.600,223033.900,209037.200,215534.600,224950.000,0.000
259900.100,256358.700,385076.600,398962.300,223029.100,209037.200,215532.200,224950.200,0.000
259894.600,256355.300,385073.000,398958.100,223016.800,209032.100,215526.100,224946.100,0.000
259894.800,256354.200,385079.100,398960.200,223023.200,209032.500,215528.800,224946.300,0.000
259902.800,256358.400,385086.300,398972.700,223037.900,209039.700,215536.400,224950.100,0.000
259899.600,256354.400,385078.600,398966.800,223033.800,209041.400,215534.000,224950.200,0.000
259895.300,256354.000,385071.200,398960.400,223023.300,209041.400,215531.300,224950.800,0.000
259894.800,256353.900,385070.700,398964.000,223022.100,209042.800,215533.100,224950.200,0.000
259900.800,256354.000,385077.300,398968.500,223032.100,209044.900,215538.200,224951.200,0.000
259899.500,256352.100,385076.800,398953.400,223030.600,209041.800,215533.000,224947.600,0.000
259894.200,256353.000,385073.700,398951.300,223021.000,209036.900,215526.200,224942.000,0.000
259894.400,256353.400,385064.800,398950.400,223017.800,209033.900,215525.900,224941.100,0.000
259902.000,256357.300,385070.900,398955.300,223034.200,209039.300,215532.600,224946.200,0.000
259900.600,256356.900,385069.900,398951.700,223036.100,209040.500,215528.100,224942.900,0.000
259898.900,256358.300,385067.100,398947.000,223021.900,209035.000,215519.900,224938.000,0.000
259905.100,256367.200,385072.700,398949.900,223021.200,209036.700,215521.300,224938.000,0.000
259916.800,256374.700,385086.100,398960.600,223039.500,209043.900,215531.100,224946.500,0.000
259915.800,256371.700,385076.200,398954.800,223039.800,209041.600,215531.500,224944.600,0.000
259907.000,256367.300,385077.600,398948.500,223026.300,209036.100,215525.700,224943.000,0.000
259908.300,256369.400,385083.700,398950.800,223024.800,209039.100,215529.000,224945.500,0.000
259917.200,256374.300,385079.400,398956.800,223034.700,209045.400,215537.100,224949.200,0.000
259914.300,256369.800,385074.300,398956.800,223043.400,209047.800,215537.700,224950.700,0.000
259905.400,256362.000,385071.900,398946.100,223028.300,209039.200,215527.000,224945.600,0.000
259907.400,256365.700,385077.800,398951.800,223026.300,209040.800,215530.000,224953.200,0.000
259919.500,256373.300,385085.300,398957.000,223040.700,209051.900,215542.700,224962.700,0.000
259927.100,256376.800,385101.000,398969.600,223057.400,209062.600,215552.900,224969.700,0.000
259917.600,256371.100,385091.000,398956.200,223046.800,209056.000,215541.400,224960.600,0.000
259913.200,256370.000,385085.600,398949.900,223038.100,209050.300,215533.700,224954.600,0.000
259915.500,256370.300,385086.500,398953.900,223047.000,209056.100,215542.700,224959.500,0.000
259923.200,256372.800,385094.600,398957.700,223063.400,209064.500,215550.800,224965.500,0.000
259916.900,256370.100,385087.000,398949.900,223052.000,209059.400,215541.700,224957.900,0.000
259909.100,256364.200,385077.600,398943.800,223036.300,209051.500,215531.900,224948.300,0.000
259914.200,256366.500,385078.800,398948.300,223039.800,209053.800,215535.500,224951.900,0.000
259921.200,256371.900,385084.600,398947.900,223055.800,209059.400,215542.600,224956.100,0.000
259914.500,256368.800,385074.300,398944.100,223045.000,209053.200,215538.300,224950.600,0.000
259910.200,256369.200,385074.700,398943.600,223036.500,209051.300,215536.500,224949.000,0.000
259914.700,256371.900,385085.100,398949.900,223044.100,209058.600,215543.000,224955.500,0.000
259918.500,256371.800,385083.600,398952.600,223049.500,209056.600,215545.000,224955.900,0.000
259920.900,256371.800,385078.700,398948.600,223051.700,209055.100,215542.700,224953.900,0.000
259919.800,256373.200,385089.600,398942.700,223043.000,209053.500,215536.400,224950.500,0.000
259916.700,256372.500,385083.200,398945.800,223036.800,209050.200,215533.100,224948.400,0.000
259922.000,256375.100,385077.600,398947.800,223042.900,209049.300,215536.500,224950.200,0.000
259921.600,256373.900,385079.300,398948.600,223050.500,209054.700,215542.000,224955.700,0.000
259911.600,256369.000,385078.800,398943.000,223036.100,209051.300,215536.400,224954.600,0.000
259906.800,256365.100,385075.200,398939.400,223032.400,209051.000,215533.000,224951.900,0.000
259920.500,256373.000,385083.300,398945.900,223050.000,209059.500,215542.000,224958.600,0.000
259922.500,256371.700,385083.700,398947.500,223056.500,209058.600,215541.500,224954.700,0.000
259915.700,256369.300,385080.700,398941.400,223047.400,209055.300,215535.300,224950.300,0.000
259907.200,256363.600,385070.600,398938.300,223037.900,209051.000,215533.500,224951.200,0.000
259914.200,256368.100,385081.400,398943.300,223046.100,209053.900,215540.000,224956.100,0.000
259915.100,256366.700,385075.800,398942.100,223056.200,209054.200,215543.600,224955.800,0.000
259909.400,256367.100,385073.400,398939.000,223045.300,209050.800,215535.700,224952.100,0.000
259901.300,256362.800,385070.000,398937.000,223035.800,209045.900,215532.600,224952.800,0.000
259902.900,256360.700,385070.400,398945.200,223040.400,209047.300,215536.000,224955.000,0.000
259912.400,256364.200,385081.000,398939.900,223057.300,209054.700,215541.300,224957.800,0.000
259914.000,256366.800,385079.600,398939.700,223049.300,209050.600,215535.600,224956.600,0.000
259907.800,256363.500,385076.600,398934.300,223038.500,209047.200,215530.800,224953.500,0.000
259907.200,256365.400,385075.400,398943.900,223041.900,209051.900,215538.000,224956.700,0.000
259914.000,256369.100,385077.900,398947.500,223055.800,209056.000,215545.800,224960.800,0.000
259909.300,256363.400,385073.800,398932.400,223049.300,209048.500,215538.200,224952.600,0.000
259907.200,256362.000,385067.800,398930.700,223036.300,209042.900,215530.100,224948.300,0.000
259900.300,256356.700,385062.900,398924.800,223030.500,209038.100,215526.900,224943.600,0.000
259904.800,256358.500,385066.800,398923.600,223043.400,209041.800,215531.000,224943.500,0.000
259908.300,256364.600,385069.300,398924.700,223049.500,209046.400,215531.900,224942.700,0.000
259901.300,256357.200,385063.200,398913.600,223035.400,209041.300,215524.700,224938.200,0.000
259899.800,256356.200,385057.600,398908.700,223032.300,209040.900,215524.100,224937.500,0.000
259910.900,256367.200,385073.200,398923.100,223051.300,209051.100,215537.900,224946.700,0.000
259919.200,256375.500,385082.800,398930.600,223056.800,209056.000,215542.800,224950.500,0.000
259918.700,256374.800,385076.600,398925.900,223044.900,209051.800,215534.000,224947.600,0.000
259912.200,256371.000,385056.200,398923.600,223036.400,209047.000,215525.000,224940.300,0.000
259919.000,256372.500,385067.500,398928.200,223045.200,209052.300,215529.800,224945.000,0.000
259926.600,256378.500,385083.000,398934.000,223057.100,209057.200,215535.600,224949.800,0.000
259919.500,256376.400,385067.800,398928.700,223047.900,209054.000,215530.500,224946.900,0.000
259915.000,256375.200,385050.200,398925.800,223032.000,209046.600,215526.100,224940.000,0.000
259914.700,256374.100,385047.200,398921.300,223032.300,209045.800,215526.600,224941.000,0.000
259916.100,256372.600,385049.800,398922.200,223040.400,209048.500,215530.200,224944.500,0.000
259914.200,256371.100,385049.600,398911.200,223035.500,209047.700,215524.600,224941.500,0.000
259910.000,256369.400,385045.400,398907.800,223027.800,209044.000,215521.400,224939.100,0.000
259908.300,256367.400,385047.200,398912.300,223031.300,209044.000,215525.300,224942.600,0.000
259913.100,256368.200,385056.200,398913.100,223046.500,209047.700,215533.000,224944.500,0.000
259909.000,256368.200,385062.800,398911.200,223043.100,209045.300,215529.900,224943.200,0.000
259911.100,256371.900,385057.200,398916.100,223037.700,209044.500,215528.900,224943.900,0.000
259911.800,256367.500,385054.000,398911.700,223037.200,209041.500,215526.800,224939.600,0.000
259921.100,256374.300,385061.000,398924.500,223053.500,209047.100,215534.500,224946.000,0.000
259913.100,256367.400,385056.600,398917.600,223049.500,209040.100,215530.000,224942.300,0.000
259900.600,256357.900,385049.400,398903.400,223034.000,209030.300,215521.300,224933.100,0.000
259903.300,256359.200,385044.000,398907.700,223033.900,209032.000,215526.800,224935.800,0.000
259916.100,256367.600,385050.200,398919.200,223055.000,209043.500,215542.700,224948.800,0.000
259915.300,256369.000,385051.800,398920.200,223061.500,209045.100,215539.900,224947.300,0.000
259906.800,256364.300,385036.400,398909.800,223043.500,209036.300,215526.300,224937.200,0.000
259911.600,256369.100,385040.800,398917.600,223045.700,209039.600,215528.900,224939.100,0.000
259910.000,256363.100,385040.800,398916.000,223055.800,209041.200,215533.800,224941.400,0.000
259904.200,256354.700,385027.200,398899.400,223052.600,209033.800,215530.600,224936.300,0.000
259896.900,256352.100,385023.500,398894.700,223041.200,209029.800,215524.800,224933.500,0.000
259896.300,256351.400,385012.700,398890.300,223036.700,209028.200,215523.700,224933.100,0.000
259904.500,256355.700,385006.900,398894.000,223039.500,209027.100,215526.700,224935.400,0.000
259907.100,256355.300,385009.800,398894.100,223048.500,209030.900,215530.500,224937.200,0.000
259902.900,256354.400,385011.400,398885.100,223040.100,209027.900,215525.400,224934.900,0.000
259899.700,256353.200,384999.000,398882.500,223030.100,209025.400,215525.200,224937.100,0.000
